Topic,Count,Name,Representation,Representative_Docs
0,100,0_family_killer_sister_healthcare,"['family', 'killer', 'sister', 'healthcare', 'murderer', 'rich', 'wealthy', 'prayers', 'murdering', 'kids']","[""Luigi Mangione’s family has released a statement:\n\n“We only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.”"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigi’s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""Our family is shocked and devastated by Luigi’s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]"
1,40,1_killer_brianthompson_assassin_killed,"['killer', 'brianthompson', 'assassin', 'killed', 'gunman', 'assassinated', 'fatally', 'suspect', 'targeted', 'fatal']","['Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur hearts…', 'Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice is…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']"
2,38,2_unitedhealthcareceo_compassionate_condolences_tragic,"['unitedhealthcareceo', 'compassionate', 'condolences', 'tragic', 'andrew', 'knighted', 'care', 'unitedhealth', 'leadership', 'healthcare']","[""UnitedHealth Group $UNH is navigating challenges following the tragic loss of UnitedHealthcare CEO Brian Thompson. CEO Andrew Witty acknowledges the healthcare system's flaws and emphasizes the company's commitment to improvements."", 'UnitedHealth Group CEO Andrew Witty has issued an emotional tribute to Brian Thompson, the head of the group’s insurance arm, UnitedHealthcare, following Thompson’s death at the hands of a gunman.', 'In a message to the company’s nearly 400,000 employees, Andrew Witty, the CEO of UnitedHealth Group — UnitedHealthcare’s parent company — confirmed Thompson was laid to rest on Monday and that colleagues gathered in Minnesota on Tuesday for a memorial.']"
3,37,3_healthcare_died_killer_sympathy,"['healthcare', 'died', 'killer', 'sympathy', 'death', 'mourn', 'compassion', 'die', 'heart', 'sick']","['There is absolutely no justification for anyone to feel JOY over the assassination of Brian Thompson. Taylor Lorenz should be ashamed of herself. She really needs a good rest to think about why she felt that feeling about someone who died, or to celebrate the assassination! ###', 'She literally received threats at work today implying she belonged with Brian Thompson. I don’t care if you know me or not, celebrating anyone’s death is pure evil. If you do know me, disassociate if you have literally any argument in favor of celebrating the death of my mom.', 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble']"
4,33,4_unitedhealth_ceos_died_wes,"['unitedhealth', 'ceos', 'died', 'wes', 'jeffrey', 'billionaires', 'distasteful', 'innocent', 'steven', 'department']","[""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered"", 'Unhinged leftist says the UnitedHealthcare CEO was a billionaire who was responsible for the de*ths of millions so you shouldn’t feel bad for his family.\n\nSo now even innocent family members deserve to suffer?\n\nThis woman is deranged. Couldn’t tell by the glasses and nose ring.', 'Someone sent me a TikTok with music (Dead or Alive-BonJovi) celebrating the United CEO’s death. I just feel it’s distasteful. Especially seeing the thousands limes. #TikTok #SocialMedia #UnitedHealthcare #unitedhealthcareceo #unitedhealthceo #ImEvilEdwin🇺🇸']"
5,31,5_murderer_condolences_killer_killed,"['murderer', 'condolences', 'killer', 'killed', 'kill', 'martyr', 'gunned', 'deserved', 'victim', 'disgusting']","['A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.', ""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'My #ThoughtsAndPrayers go out to Brian Thompson and his family.\nIt’s amazing that 80 law enforcement agencies were utilized to track down this killer. \nKind of like when they used 80 law enforcement agencies to track down the people who caused the 2008 economic collapse…']"
6,30,6_traitor_innocent_justice_fraud,"['traitor', 'innocent', 'justice', 'fraud', 'vengeance', 'exacted', 'indictment', 'shoot', 'deserved', 'hunted']","['Justice for Brian Thompson.', 'The unsealing of today’s indictment brings us one step closer to securing justice for Brian Thompson and his family.\n\nI want to thank every member of the NYPD and the  Office for their partnership in bringing this case forward and their cooperation in our public…', ""We are still looking forward for justice for $DOJA\n\nLet's not forget that our fellow human life also matter.\nIt saddens me to hear about $BRIAN\n\nCa: EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump\n\nLet's get justice for $BRIAN THOMPSON""]"
7,30,7_insurance_insurer_murderer_condolences,"['insurance', 'insurer', 'murderer', 'condolences', 'healthcare', 'obamacare', 'killer', 'patient', 'healthinsurance', 'family']","['The killing of Brian Thompson is a great tragedy, and I send condolences to his loved ones, co-workers, and friends.\n\nThe social media posts have revealed a widespread antipathy to the health insurance industry.\n\nPeople are frustrated with health insurance for the following…', 'Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. \n\nHalf the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC', 'Democrats should celebrate justice for Brian Thompson, but the party that refuses to fix the broken health insurance system is instead reminding Americans why the party deserves to be loathed by every moral American. \n\n#UnitedHealthcare #BrianThompson']"
8,26,8_sympathizing_brianthompsom_pete_sad,"['sympathizing', 'brianthompsom', 'pete', 'sad', 'ripbozo', 'thoma', 'forgotten', 'rip', 'guy', 'founders']","['Brian Thompson’s story shows everything the Left claims to fight for but refuses to celebrate. He grew up in small-town Iowa, the son of a beautician and a grain elevator worker. He worked summers in soybean fields and meatpacking plants, graduated valedictorian of his 50-person…', 'Brian Thompson was from a small town in Iowa of 1200 people and graduated with a BS Biz & Accounting degree from the U of Iowa. He literally just worked his way up the corporate ladder. He lived in a mostly middle class suburb and his kids go to a public school.', 'The Ivy League assassin\'s father owns four golf courses and sent him to a $40,000 per year all boys prep school. He is about as distant from ""working class"" as you can get in America. Brian Thompson was born poor in a rural Iowa and went to a state school. He worked his way to…']"
9,25,9_pep_gunned_sanders_condemned,"['pep', 'gunned', 'sanders', 'condemned', 'saddened', 'better', 'fought', 'unitedhealth', 'acknowledging', 'said']","[""We are saddened by the murder of UnitedHealthcare's CEO & struck by nationwide health insurance frustrations. We are committed to helping IBD patients navigate health insurance complexities. Read more for tips on solving insurance-related challenges."", 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.']"
